Acousticness,Comments,Danceability,Duration_ms,Energy,Instrumentalness,Key,Likes,Liveness,Loudness,Speechiness,Stream,Tempo,Valence,Views
0.0694,2435.0,0.89,216862.0,0.519,2.01e-05,0.0,93064.0,0.119,-5.783,0.167,39317257.0,107.99,0.772,33106049.0
0.0096,2211.0,0.854,133708.0,0.63,0.00347,11.0,35003.0,0.0747,-7.247,0.293,1057415.0,144.018,0.721,4343321.0
0.02,254569.0,0.378,250627.0,0.638,7.66e-05,10.0,6230575.0,0.0849,-5.576,0.075,886218159.0,184.086,0.735,1034076396.0
0.0178,101682.0,0.672,277040.0,0.738,6.75e-05,0.0,1442173.0,0.0927,-7.045,0.0506,584310646.0,107.938,0.392,239600058.0
0.118,30697.0,0.388,278373.0,0.694,0.000293,5.0,578705.0,0.082,-5.769,0.0735,145884770.0,145.434,0.365,110578326.0
0.0351,5752.0,0.38,214431.0,0.489,0.00243,0.0,73594.0,0.081,-7.027,0.0362,,127.097,0.337,6288187.0
0.0275,787.0,0.626,210373.0,0.703,1.66e-06,11.0,15180.0,0.0903,-5.247,0.0306,27697921.0,92.054,0.522,1666789.0
0.94,1644.0,0.613,251267.0,0.296,1.34e-06,10.0,19411.0,0.109,-7.571,0.0309,21126642.0,99.934,0.46,3910342.0
0.258,5752.0,0.646,202893.0,0.787,0.0,0.0,47880.0,0.199,-4.654,0.0601,18723379.0,131.036,0.774,11157677.0
0.125,285.0,0.558,217000.0,0.731,0.0,0.0,4173.0,0.0932,-6.282,0.0325,19705089.0,100.035,0.381,669718.0
0.145,62.0,0.429,249813.0,0.52,0.0,11.0,641.0,0.188,-6.508,0.0429,16379504.0,130.074,0.314,42244.0
0.44,7009.0,0.408,286707.0,0.499,4.04e-06,6.0,146168.0,0.595,-7.16,0.0547,34412460.0,82.157,0.501,26223554.0
0.00193,371.0,0.643,147000.0,0.729,4.62e-06,10.0,10659.0,0.0758,-6.22,0.0476,20670379.0,143.955,0.72,701798.0
0.469,986.0,0.549,199200.0,0.274,2.04e-06,4.0,18899.0,0.101,-12.105,0.0305,6431025.0,123.998,0.0724,1487009.0
0.114,3081.0,0.327,207253.0,0.628,0.0,10.0,115437.0,0.123,-7.714,0.0626,34003108.0,150.918,0.255,7249019.0
0.264,252.0,0.477,254293.0,0.28,0.0,6.0,8048.0,0.112,-11.747,0.0317,15431838.0,122.363,0.149,689008.0
0.0208,113.0,0.641,264308.0,0.573,3.59e-06,0.0,2689.0,0.305,-7.413,0.041,3368808.0,102.694,0.12,106994.0
0.692,530.0,0.152,273560.0,0.316,0.109,5.0,9517.0,0.183,-10.199,0.0372,4884485.0,52.741,0.0535,1097330.0
0.374,2132.0,0.521,207507.0,0.667,1.16e-05,3.0,50409.0,0.0989,-8.757,0.131,14377864.0,72.497,0.357,5326374.0
0.000673,10.0,0.61,289520.0,0.571,0.00214,3.0,96.0,0.207,-7.849,0.0311,2806084.0,126.024,0.182,10525.0
0.00172,960.0,0.534,203733.0,0.688,0.015,8.0,18693.0,0.0908,-8.236,0.0328,6112137.0,93.0,0.173,1908182.0
0.224,109.0,0.663,237773.0,0.648,0.0,7.0,2927.0,0.111,-8.014,0.0527,5742329.0,120.026,0.538,320986.0
0.399,6611.0,0.474,230720.0,0.551,0.0,7.0,217117.0,0.09,-4.663,0.0313,8835363.0,91.951,0.424,9653002.0
0.716,15581.0,0.624,235027.0,0.672,0.0,9.0,367963.0,0.249,-4.973,0.039,11505227.0,112.633,0.409,53697915.0
0.65,16382.0,0.606,231987.0,0.637,0.0,9.0,441776.0,0.167,-6.165,0.0406,17214973.0,113.012,0.329,66954587.0
0.355,31508.0,0.684,267840.0,0.799,0.0,8.0,763877.0,0.106,-4.644,0.046,17984487.0,98.009,0.646,119155547.0
0.468,250346.0,0.391,296947.0,0.678,0.0,11.0,4576157.0,0.316,-4.124,0.0367,26552475.0,176.157,0.645,502189487.0
0.153,4951.0,0.399,112131.0,0.76,0.0,0.0,121264.0,0.864,-8.084,0.179,939601.0,60.989,0.78,6558614.0
0.846,63.0,0.379,251258.0,0.298,0.0,1.0,973.0,0.204,-10.829,0.0341,8077064.0,154.899,0.557,61327.0
0.925,24473.0,0.496,220961.0,0.287,0.0,7.0,435675.0,0.177,-9.282,0.0337,7351465.0,167.569,0.583,47910732.0
0.863,10641.0,0.495,293492.0,0.303,0.0,11.0,206078.0,0.127,-7.977,0.0258,5519431.0,87.965,0.456,28179285.0
0.911,14298.0,0.489,271397.0,0.374,0.0,9.0,334327.0,0.138,-7.093,0.0331,17493569.0,114.165,0.498,22456913.0
0.0135,418.0,0.794,195873.0,0.766,0.0,9.0,7320.0,0.0785,-3.894,0.0377,381425754.0,127.007,0.55,821393.0
0.528,1147.0,0.735,162876.0,0.812,0.0,2.0,38425.0,0.186,-4.417,0.151,81335864.0,109.835,0.584,2110850.0
0.367,125537.0,0.52,345133.0,0.538,0.00187,1.0,2676012.0,0.119,-8.109,0.206,538108030.0,141.894,0.177,419494661.0
0.814,4111.0,0.516,271733.0,0.546,4.5e-06,5.0,187146.0,0.0995,-9.105,0.249,208187811.0,78.267,0.515,13625529.0
0.47,10010.0,0.843,208080.0,0.435,0.0,8.0,457491.0,0.147,-8.442,0.178,486067350.0,120.058,0.19,60539784.0
0.948,2220.0,0.465,256427.0,0.225,0.00155,4.0,116808.0,0.18,-12.637,0.0455,112529647.0,57.75,0.207,8395581.0
0.389,5238.0,0.742,209440.0,0.553,0.0,8.0,230071.0,0.0694,-8.98,0.419,257372415.0,84.931,0.508,16526177.0
0.853,67239.0,0.794,342040.0,0.32,0.134,1.0,1497134.0,0.112,-12.92,0.173,367719834.0,174.088,0.241,119813112.0
0.89,12049.0,0.272,161840.0,0.238,0.00925,2.0,247048.0,0.275,-12.148,0.0349,228720571.0,83.507,0.119,21054841.0
0.627,36772.0,0.861,216000.0,0.33,1.93e-06,6.0,1262044.0,0.14,-7.194,0.0526,285795421.0,95.016,0.718,104932054.0
0.0605,114658.0,0.698,232187.0,0.633,0.000194,8.0,3564449.0,0.0926,-4.946,0.0597,1170951511.0,96.924,0.552,388789903.0
0.000282,225603.0,0.908,177000.0,0.621,5.39e-05,1.0,7632366.0,0.0958,-6.638,0.102,1786283585.0,150.011,0.421,894244864.0
0.264,58013.0,0.8,213400.0,0.585,0.0,10.0,1925485.0,0.153,-7.343,0.0924,969849343.0,126.058,0.779,124542486.0
0.0786,4.0,0.665,275253.0,0.535,1.68e-05,4.0,136.0,0.154,-7.056,0.0572,355858839.0,138.842,0.37,5356.0
0.377,53006.0,0.79,195950.0,0.67,2.32e-06,1.0,1377693.0,0.119,-5.527,0.105,226246635.0,139.956,0.408,57475619.0
0.0867,60309.0,0.732,211421.0,0.678,2.41e-05,2.0,2372848.0,0.112,-4.977,0.0886,676059643.0,100.626,0.196,239347502.0
0.00588,51184.0,0.711,252262.0,0.611,0.0,1.0,1401834.0,0.23,-5.453,0.33,422244580.0,134.093,0.144,81536597.0
0.0703,6092.0,0.716,386907.0,0.531,0.0,7.0,237893.0,0.224,-7.355,0.122,867211166.0,71.994,0.344,45029096.0
0.0742,64992.0,0.796,219333.0,0.766,0.0,7.0,1576672.0,0.0827,-5.974,0.238,455574605.0,110.034,0.558,162336573.0
0.319,0.0,0.775,239027.0,0.736,0.00116,1.0,903.0,0.127,-8.072,0.247,183161519.0,100.988,0.362,40465.0
0.158,226196.0,0.71,201391.0,0.879,0.00142,0.0,4676568.0,0.439,-4.218,0.0422,154428184.0,114.993,0.341,123735277.0
0.0201,104716.0,0.724,204940.0,0.818,0.0,8.0,3085054.0,0.0358,-3.747,0.168,223711428.0,77.004,0.696,66052312.0
0.619,540885.0,0.881,154487.0,0.592,1.32e-05,2.0,8016807.0,0.0901,-4.898,0.0324,487102924.0,101.058,0.719,293356758.0
0.0112,16083138.0,0.746,199054.0,0.765,0.0,6.0,35892575.0,0.0936,-4.41,0.0993,1582446481.0,114.044,0.737,1640945859.0
0.0114,432726.0,0.573,226198.0,0.711,0.0,1.0,8867604.0,0.328,-6.268,0.0406,883224238.0,105.006,0.47,254658377.0
0.0432,2984558.0,0.559,193594.0,0.885,0.0,1.0,10687920.0,0.333,-4.515,0.189,248247928.0,172.029,0.683,176612886.0
0.0185,16014.0,0.762,172714.0,0.861,0.0,0.0,775430.0,0.264,-3.296,0.0955,172373567.0,120.048,0.955,4844158.0
0.0933,6535721.0,0.645,229773.0,0.862,0.0,11.0,27588189.0,0.193,-4.761,0.0845,989478029.0,119.947,0.803,1634109865.0
0.00323,9131761.0,0.759,164952.0,0.459,0.0,8.0,22723127.0,0.0788,-5.187,0.0948,1066001876.0,109.997,0.695,850329651.0
0.00544,3486944.0,0.702,187585.0,0.741,0.0,9.0,17090534.0,0.337,-5.33,0.0427,560895612.0,124.925,0.646,563221859.0
0.859,248205.0,0.672,226600.0,0.52,0.0,8.0,6699071.0,0.115,-7.747,0.0353,912272058.0,120.001,0.37,621581532.0
0.009,1156151.0,0.726,199987.0,0.787,0.0,4.0,11089585.0,0.0596,-2.494,0.0737,859532201.0,124.99,0.888,1409822854.0
0.225,734143.0,0.6,245493.0,0.663,0.0,3.0,7976348.0,0.119,-5.802,0.0477,940793629.0,121.07,0.286,976289967.0
0.218,4301.0,0.645,200400.0,0.78,0.0,8.0,141610.0,0.0919,-5.165,0.0319,192874795.0,120.008,0.372,17205777.0
0.22,2632.0,0.681,248360.0,0.582,0.0,6.0,55189.0,0.119,-7.76,0.0313,448953769.0,124.038,0.221,2136575.0
0.00433,202609.0,0.536,228133.0,0.768,0.0,10.0,4499688.0,0.114,-5.948,0.0347,614725405.0,77.217,0.545,408225075.0
0.109,2469841.0,0.73,192120.0,0.703,0.0,0.0,9320803.0,0.0657,-5.672,0.0369,920989113.0,138.113,0.595,1026059927.0
0.0598,235551.0,0.647,230333.0,0.823,0.0,2.0,4582254.0,0.119,-5.231,0.0762,649972372.0,99.933,0.396,524094501.0
0.22,310312.0,0.574,237933.0,0.329,0.0,1.0,5851999.0,0.0986,-6.829,0.0274,466541601.0,130.993,0.356,577832390.0
0.0227,997147.0,0.652,200107.0,0.877,0.0,1.0,6784351.0,0.0789,-2.986,0.0465,447745414.0,118.491,0.486,774352951.0
0.619,540885.0,0.881,154487.0,0.592,1.32e-05,2.0,8016807.0,0.0901,-4.898,0.0324,487102924.0,101.058,0.719,293356758.0
0.109,239190.0,0.775,208787.0,0.613,2.33e-05,3.0,10238525.0,0.134,-4.586,0.0542,1453272135.0,100.066,0.797,1435380634.0
0.369,2127346.0,0.689,229526.0,0.481,1.03e-06,10.0,40147674.0,0.0649,-7.503,0.0815,1521254554.0,80.025,0.283,5773798407.0
0.621,395627.0,0.728,217707.0,0.563,0.0,1.0,13643149.0,0.179,-8.053,0.134,1468031758.0,100.017,0.352,2925709616.0
0.105,63981.0,0.689,187704.0,0.627,0.000321,6.0,2405885.0,0.0905,-5.692,0.308,417651908.0,184.008,0.905,130399103.0
0.0131,32650.0,0.749,196607.0,0.535,3.65e-05,4.0,1599273.0,0.0982,-6.785,0.0336,269510500.0,123.042,0.601,96380584.0
0.739,18008.0,0.713,144934.0,0.442,0.0,6.0,557150.0,0.112,-5.909,0.0604,109251579.0,108.038,0.546,25986685.0
0.211,152490.0,0.845,200853.0,0.561,3.49e-06,1.0,4542521.0,0.0383,-5.253,0.0778,587663055.0,109.974,0.811,674149946.0
0.403,145294.0,0.667,194453.0,0.613,0.0,1.0,4930008.0,0.115,-5.353,0.0344,696944617.0,91.024,0.47,797478569.0
0.623,8325.0,0.698,204376.0,0.623,0.0856,8.0,255933.0,0.179,-7.845,0.037,30503618.0,102.002,0.625,14953889.0
0.081,6301.0,0.73,148049.0,0.966,7.93e-05,11.0,187117.0,0.0946,-1.794,0.0619,26896009.0,168.091,0.891,14980040.0
0.152,212408.0,0.812,193806.0,0.736,0.00254,4.0,3405764.0,0.0914,-5.421,0.0833,478614170.0,91.993,0.396,467274169.0
0.0783,35863.0,0.855,190667.0,0.83,1.31e-06,1.0,656500.0,0.08,-2.815,0.106,94362079.0,90.009,0.775,72833439.0
0.156,11614.0,0.763,212000.0,0.669,0.0,9.0,437128.0,0.0867,-4.402,0.0651,64963004.0,135.028,0.609,41025322.0
0.18,150563.0,0.775,193456.0,0.679,7.26e-05,4.0,4485198.0,0.068,-4.985,0.135,558939220.0,166.008,0.619,665825401.0
0.0806,4310.0,0.773,157650.0,0.655,0.0,1.0,85812.0,0.106,-3.571,0.0605,3443264.0,130.962,0.428,1371613.0
0.203,38381.0,0.872,236190.0,0.789,2.39e-05,1.0,242952.0,0.125,-6.047,0.132,18501860.0,126.042,0.646,43228875.0
0.0895,16216.0,0.825,170397.0,0.758,0.0,9.0,259007.0,0.0661,-1.73,0.238,44288515.0,176.059,0.828,13823183.0
0.561,3530.0,0.851,114462.0,0.619,0.0,7.0,62040.0,0.0623,-4.106,0.103,8976820.0,129.943,0.6,2415380.0
0.125,13518.0,0.824,182863.0,0.819,2.45e-05,4.0,515593.0,0.137,-4.336,0.0786,62023519.0,92.001,0.616,48920304.0
0.0448,4636.0,0.574,91870.0,0.664,0.0553,11.0,712734.0,0.146,-6.068,0.0409,429014117.0,144.654,0.226,43491177.0
0.236,4306.0,0.494,157497.0,0.428,0.0698,0.0,455028.0,0.0816,-7.239,0.205,375539524.0,87.724,0.44,13434090.0
0.471,10962.0,0.316,153294.0,0.63,0.262,5.0,1453244.0,0.205,-5.963,0.117,509073953.0,89.643,0.313,86462275.0
0.874,73927.0,0.439,287693.0,0.153,0.0,1.0,2743760.0,0.107,-8.95,0.0479,643433188.0,116.76,0.104,357044985.0
0.0799,81180.0,0.603,213707.0,0.615,6.72e-05,11.0,3990457.0,0.117,-4.931,0.165,411692294.0,158.657,0.561,331494003.0
0.0108,1453.0,0.46,191710.0,0.66,0.000139,3.0,279183.0,0.34,-6.642,0.0652,359807632.0,141.722,0.18,13508091.0
0.92,41.0,0.563,202536.0,0.459,0.724,4.0,2812.0,0.11,-7.781,0.0292,256776366.0,79.983,0.197,119675.0
0.73,1743.0,0.417,174568.0,0.551,0.00166,8.0,302860.0,0.0907,-6.456,0.174,180770173.0,87.614,0.444,22596368.0
0.0077,112322.0,0.69,187027.0,0.714,7.23e-05,7.0,3493608.0,0.191,-5.948,0.0338,496905315.0,112.009,0.489,497674409.0
0.651,4469.0,0.375,187944.0,0.133,0.0,0.0,522972.0,0.0695,-10.624,0.0352,103136455.0,131.721,0.192,23710983.0
0.149,74244.0,0.88,172800.0,0.428,5.05e-05,9.0,2952185.0,0.114,-8.28,0.206,1131962910.0,100.007,0.333,444483852.0
0.415,16788.0,0.88,232048.0,0.575,0.0,6.0,869410.0,0.109,-6.091,0.163,276008155.0,120.031,0.671,57662193.0
0.333,545.0,0.782,268933.0,0.435,1.31e-05,2.0,81758.0,0.342,-7.033,0.156,325103341.0,82.996,0.242,9623498.0
0.228,124085.0,0.919,205803.0,0.622,4.24e-06,1.0,3524423.0,0.122,-7.384,0.0997,267492318.0,140.022,0.424,467393771.0
0.0502,6924.0,0.599,192428.0,0.598,5.01e-05,4.0,132858.0,0.173,-7.015,0.124,23758782.0,179.49,0.343,4684892.0
0.00525,628.0,0.845,257600.0,0.399,0.741,1.0,54929.0,0.102,-7.509,0.312,150116675.0,143.049,0.148,10585713.0
0.408,4301.0,0.908,104864.0,0.542,0.0,9.0,185651.0,0.179,-7.787,0.295,17238820.0,128.02,0.266,11597073.0
0.0754,4105.0,0.699,177074.0,0.58,0.0,7.0,103704.0,0.0768,-7.05,0.325,9562837.0,94.93,0.596,2006642.0
0.0223,239.0,0.792,149613.0,0.824,0.0,6.0,2667.0,0.103,-2.799,0.259,1427963.0,168.087,0.738,646993.0
0.199,8731.0,0.71,247458.0,0.828,0.0,1.0,188097.0,0.168,-4.725,0.0726,20247431.0,128.027,0.316,6223662.0
0.129,573.0,0.715,186360.0,0.846,2.57e-06,10.0,156928.0,0.084,-3.665,0.18,79127332.0,95.426,0.909,48260825.0
0.319,5.0,0.706,211267.0,0.713,0.0,3.0,130.0,0.114,-3.609,0.0367,217532564.0,142.002,0.973,12298.0
0.306,3369.0,0.597,202453.0,0.725,0.000161,2.0,280986.0,0.3,-6.686,0.136,52541891.0,189.96,0.8,54965250.0
0.421,2588.0,0.723,144640.0,0.617,0.0,0.0,225722.0,0.109,-3.69,0.0497,6913349.0,150.075,0.973,13101094.0
0.406,1140.0,0.725,209267.0,0.47,0.0,10.0,136393.0,0.0624,-4.765,0.0382,41492694.0,105.96,0.932,26270504.0
0.304,5230.0,0.682,216267.0,0.669,0.0,9.0,462825.0,0.0953,-4.509,0.0399,149558587.0,140.023,0.617,160713639.0
0.743,6154.0,0.723,215640.0,0.475,0.0,5.0,471875.0,0.342,-6.363,0.0358,151196613.0,110.219,0.802,155642635.0
0.106,2218.0,0.627,172547.0,0.652,4.6e-06,7.0,87988.0,0.103,-6.849,0.0349,21822376.0,154.956,0.667,9356374.0
0.27,2344.0,0.664,195493.0,0.788,0.0,5.0,319988.0,0.289,-4.607,0.124,70543497.0,150.04,0.876,179377528.0
0.442,47.0,0.626,185240.0,0.708,3.04e-06,5.0,61514.0,0.137,-7.097,0.0556,8408498.0,168.162,0.883,7540719.0
0.0749,5797.0,0.73,223200.0,0.867,6.81e-06,7.0,440034.0,0.0712,-1.946,0.0325,123368610.0,130.02,0.929,66139312.0
0.0489,18413.0,0.704,211453.0,0.83,0.0,11.0,1179660.0,0.111,-3.139,0.0297,255064764.0,127.103,0.957,148379979.0
0.423,140426.0,0.807,297485.0,0.681,0.0,11.0,4110014.0,0.0962,-6.268,0.0983,554590760.0,140.006,0.676,897148774.0
0.345,9857.0,0.733,246850.0,0.689,0.0,10.0,528056.0,0.0429,-5.083,0.0307,62981341.0,126.943,0.828,71529892.0
0.616,75208.0,0.8,228493.0,0.355,0.0,6.0,3010847.0,0.118,-10.47,0.0895,334986781.0,145.929,0.253,514554845.0
0.36,154216.0,0.757,206933.0,0.711,0.0,1.0,4708697.0,0.121,-4.643,0.0349,301916063.0,139.962,0.817,1365872178.0
0.531,5375.0,0.76,223074.0,0.803,0.0,8.0,435052.0,0.0555,-2.867,0.0306,37382738.0,136.945,0.922,61713850.0
0.39,54683.0,0.732,196480.0,0.801,0.0,9.0,2406614.0,0.31,-3.859,0.0327,267298132.0,123.981,0.824,552287567.0
0.161,17598.0,0.591,217547.0,0.785,0.0,9.0,557111.0,0.126,-7.768,0.161,89466323.0,106.002,0.785,24706328.0
0.364,6691.0,0.565,192698.0,0.781,0.0,10.0,627701.0,0.0984,-3.358,0.061,174794368.0,129.959,0.943,54502647.0
0.0327,60724.0,0.655,300579.0,0.725,0.00264,0.0,2355420.0,0.0611,-5.497,0.188,317313528.0,125.8,0.326,310246153.0
0.0509,654.0,0.868,232843.0,0.878,0.00052,1.0,49649.0,0.0857,-3.294,0.038,69366747.0,112.987,0.899,2689148.0
0.0028,20713.0,0.843,182413.0,0.789,2.41e-05,7.0,1114983.0,0.0322,-2.801,0.247,85119241.0,125.071,0.571,135229087.0
0.12,43786.0,0.596,173390.0,0.868,0.518,8.0,767450.0,0.0514,-4.95,0.161,72868489.0,118.02,0.705,99043210.0
0.203,38381.0,0.872,236190.0,0.789,2.39e-05,1.0,242953.0,0.125,-6.047,0.132,18501860.0,126.042,0.646,43228875.0
0.284,54851.0,0.921,219000.0,0.927,0.0033,11.0,1473187.0,0.72,-3.025,0.104,153652451.0,129.971,0.797,149242966.0
0.476,132405.0,0.862,197284.0,0.72,0.0,4.0,2413466.0,0.0543,-4.155,0.0361,324741235.0,129.993,0.967,282322255.0
0.355,38447.0,0.925,201500.0,0.9,0.00608,3.0,1459893.0,0.124,-4.361,0.143,141499375.0,120.031,0.804,173107772.0
0.22,40691.0,0.938,158440.0,0.832,1.31e-06,7.0,2145942.0,0.121,-4.613,0.195,197533144.0,111.928,0.832,280624500.0
0.123,5061.0,0.927,213000.0,0.551,0.00269,1.0,235674.0,0.115,-7.704,0.0986,13643125.0,119.982,0.304,19414980.0
0.348,10912.0,0.764,255640.0,0.585,0.00294,2.0,945953.0,0.369,-7.796,0.0305,340102787.0,90.013,0.89,291208032.0
0.382,7258.0,0.651,156267.0,0.726,0.0,8.0,663654.0,0.0535,-4.144,0.0539,308334400.0,179.99,0.963,144222210.0
0.249,30511.0,0.716,186833.0,0.654,0.0,8.0,1450788.0,0.127,-6.702,0.279,131718604.0,180.11,0.958,140425612.0
0.651,5337.0,0.68,198933.0,0.439,6.89e-06,0.0,244029.0,0.122,-5.909,0.0327,57550084.0,135.832,0.772,25094476.0
0.691,14149.0,0.755,203200.0,0.557,0.0,3.0,1036399.0,0.104,-5.982,0.0302,195991674.0,130.03,0.743,258034734.0
0.701,4867.0,0.781,170507.0,0.693,4.45e-06,0.0,302170.0,0.156,-3.558,0.0308,103018895.0,97.074,0.939,64304892.0
0.58,30473.0,0.775,234360.0,0.452,0.0,0.0,1628068.0,0.17,-4.243,0.0311,193161798.0,129.941,0.606,474073027.0
0.464,616.0,0.783,201600.0,0.658,0.0,8.0,57674.0,0.265,-5.413,0.0434,128371029.0,105.011,0.933,8481568.0
0.366,2848.0,0.714,140880.0,0.743,0.0,0.0,181636.0,0.26,-4.213,0.0328,54291312.0,122.527,0.972,26000721.0
0.455,41395.0,0.774,261973.0,0.603,0.0,3.0,1512721.0,0.0901,-4.424,0.0409,119904803.0,97.58,0.759,542495186.0
0.000187,2635.0,0.467,244804.0,0.9,0.000493,11.0,85432.0,0.105,-4.505,0.0451,253675311.0,130.027,0.554,1661671.0
0.000207,8505.0,0.575,196947.0,0.868,0.00294,5.0,217441.0,0.0584,-5.004,0.0319,29030659.0,128.069,0.804,8157673.0
0.000674,12327.0,0.566,284267.0,0.871,0.00144,5.0,264208.0,0.107,-4.833,0.0311,45164302.0,88.012,0.41,16564223.0
0.000213,6865.0,0.469,195694.0,0.851,7.86e-06,10.0,140229.0,0.154,-4.147,0.0547,37059107.0,130.053,0.549,7749176.0
0.00833,2246.0,0.54,298573.0,0.719,0.000158,10.0,53267.0,0.158,-5.744,0.0284,18736734.0,122.043,0.238,3004644.0
3.31e-05,25040.0,0.53,239293.0,0.903,0.182,2.0,699819.0,0.259,-4.396,0.0483,128309665.0,129.983,0.747,86913030.0
1.89e-05,20268.0,0.619,219720.0,0.696,0.00555,7.0,398935.0,0.38,-6.269,0.0315,119911597.0,125.986,0.727,40038167.0
0.000473,6121.0,0.61,196107.0,0.935,0.00187,5.0,160090.0,0.0854,-4.444,0.0356,32122163.0,128.967,0.656,6877892.0
9.42e-05,2070.0,0.468,274783.0,0.838,0.196,6.0,63125.0,0.0896,-5.756,0.0433,12446258.0,115.812,0.259,1795291.0
0.00254,23967.0,0.555,362093.0,0.798,1.5e-05,3.0,481372.0,0.171,-5.658,0.0279,96857726.0,89.987,0.284,60690445.0
0.392,47477.0,0.278,253760.0,0.572,0.0,7.0,1827577.0,0.063,-8.295,0.0407,344503173.0,95.351,0.311,236872456.0
0.28,4892.0,0.721,233756.0,0.814,0.0,11.0,231269.0,0.0531,-3.459,0.045,22704502.0,157.002,0.944,19714508.0
0.34,7956.0,0.348,250000.0,0.536,0.0,5.0,352973.0,0.209,-5.76,0.0313,179230151.0,150.586,0.199,44480558.0
0.173,28201.0,0.597,233896.0,0.848,0.0,4.0,1792821.0,0.373,-5.458,0.0406,208095371.0,139.876,0.324,663771076.0
0.603,46.0,0.483,188213.0,0.492,0.0,0.0,1122.0,0.323,-6.591,0.295,268237254.0,144.511,0.66,14000.0
0.457,66645.0,0.519,247187.0,0.419,0.0,9.0,2552772.0,0.161,-6.276,0.033,201574929.0,140.033,0.266,602572418.0
0.601,7420.0,0.576,208613.0,0.344,0.0,0.0,311056.0,0.133,-8.771,0.0325,26722104.0,149.747,0.302,23415125.0
0.314,17456.0,0.627,258937.0,0.456,0.0,7.0,627583.0,0.0901,-7.143,0.0281,139727244.0,122.025,0.193,108875949.0
0.308,5802.0,0.749,234373.0,0.637,0.0,7.0,366947.0,0.0878,-6.924,0.0764,137756040.0,99.951,0.798,101007835.0
0.153,1286.0,0.816,163245.0,0.787,0.0,6.0,42347.0,0.069,-2.405,0.0622,18000245.0,99.957,0.841,4850837.0
0.662,8844.0,0.516,173307.0,0.467,0.0,0.0,729863.0,0.0853,-6.184,0.0302,564533531.0,132.861,0.386,79561614.0
0.866,37662.0,0.429,209493.0,0.486,0.0,1.0,2004428.0,0.0982,-9.971,0.101,913724264.0,146.99,0.661,174516463.0
0.401,41729.0,0.728,176320.0,0.415,0.0,8.0,2325655.0,0.0616,-6.852,0.0639,1075204195.0,114.145,0.455,252188102.0
0.391,389.0,0.682,209596.0,0.642,0.000271,11.0,11022.0,0.107,-6.765,0.0825,12646131.0,148.127,0.387,306214.0
0.299,16461.0,0.693,205987.0,0.624,7.64e-06,0.0,951223.0,0.0955,-7.482,0.0448,605634827.0,105.002,0.369,139756922.0
0.855,14607.0,0.554,191813.0,0.371,0.0,7.0,1058614.0,0.0838,-9.104,0.0361,467011916.0,199.828,0.245,97041975.0
0.344,541.0,0.638,167107.0,0.51,0.0,1.0,39362.0,0.212,-6.485,0.305,286905014.0,114.576,0.448,3112831.0
0.777,1609.0,0.528,224084.0,0.343,0.0,0.0,60348.0,0.162,-7.62,0.036,35131478.0,64.879,0.342,942724.0
0.49,8912.0,0.755,174861.0,0.625,0.0,2.0,531172.0,0.157,-7.114,0.0897,326871801.0,147.022,0.374,44428840.0
0.458,1424.0,0.774,182800.0,0.466,0.0,4.0,66076.0,0.111,-6.869,0.0433,95476150.0,97.975,0.396,3161846.0
0.0564,76943.0,0.807,311726.0,0.633,0.0,10.0,2974734.0,0.107,-6.016,0.0929,470448044.0,138.038,0.325,626898819.0
0.551,67711.0,0.841,412632.0,0.53,0.0,9.0,2599224.0,0.119,-11.467,0.205,243783312.0,114.028,0.686,543853147.0
0.293,117583.0,0.739,336149.0,0.627,0.0,9.0,3394582.0,0.477,-6.063,0.128,229626806.0,134.045,0.251,793263029.0
0.423,140426.0,0.807,297485.0,0.681,0.0,11.0,4110014.0,0.0962,-6.268,0.0983,554590760.0,140.006,0.676,897148774.0
0.616,75208.0,0.8,228493.0,0.355,0.0,6.0,3010847.0,0.118,-10.47,0.0895,334986781.0,145.929,0.253,514554845.0
0.391,51044.0,0.857,267500.0,0.647,1.2e-06,11.0,2537567.0,0.0842,-4.152,0.0984,486764940.0,95.982,0.553,489601879.0
0.269,122023.0,0.646,217093.0,0.865,4.16e-06,6.0,3386775.0,0.11,-4.215,0.0983,434414483.0,191.954,0.762,954776783.0
0.348,13030.0,0.755,187493.0,0.72,0.0,1.0,589749.0,0.168,-4.215,0.0826,158129859.0,175.93,0.713,95024679.0
0.145,16316.0,0.864,258667.0,0.641,6.5e-06,6.0,276290.0,0.908,-6.47,0.0865,2033075.0,90.003,0.86,8171726.0
0.442,31192.0,0.803,273321.0,0.589,1.15e-06,11.0,1336792.0,0.634,-5.889,0.0954,97752800.0,140.057,0.562,174458020.0
0.0476,105179.0,0.642,164205.0,0.772,0.0,10.0,5224445.0,0.0646,-6.61,0.0848,1213620946.0,153.995,0.589,1103931383.0
0.0791,4285.0,0.362,185200.0,0.882,0.0,3.0,216089.0,0.15,-3.717,0.0973,327421060.0,199.811,0.864,53673630.0
0.0191,29122.0,0.457,208960.0,0.948,0.0,10.0,719127.0,0.0536,-3.364,0.0354,372030041.0,148.0,0.878,153761462.0
0.016,31425.0,0.555,220907.0,0.931,0.0,8.0,973010.0,0.405,-2.969,0.0367,309830468.0,132.085,0.723,241786699.0
0.0255,5362.0,0.707,195962.0,0.689,0.0,4.0,263826.0,0.383,-7.097,0.0387,188984717.0,119.987,0.41,30437719.0
